,Symbol,longName,Name,IPO Year,Sector,Effective annual return,CIQ ID,Ticker,Country.1,Short Business Description,IQ_TOTAL_REV,IQ_RETURN_ASSETS,IQ_RETURN_EQUITY,IQ_GROSS_MARGIN,IQ_EBITDA_MARGIN,IQ_NI_MARGIN,IQ_AUDITOR_OPINION,IQ_ASSET_TURNS,IQ_CURRENT_RATIO,IQ_DAYS_SALES_OUT,IQ_DAYS_INVENTORY_OUT,IQ_DAYS_PAYABLE_OUT,IQ_TOTAL_DEBT_EQUITY,IQ_TOTAL_REV_1YR_ANN_GROWTH,IQ_NI_1YR_ANN_GROWTH,IQ_CFO_1YR_ANN_GROWTH,IQ_TOTAL_ASSETS_1YR_ANN_GROWTH,IQ_EBITDA,IQ_PAYOUT_RATIO,IQ_CASH_ST_INVEST,IQ_NPPE,IQ_GW,IQ_RE,IQ_TBV,IQ_NET_DEBT,IQ_CONTINGENT_LIABILITIES,IQ_CASH_OPER,IQ_CASH_INVEST,IQ_NET_CHANGE
1465,JPC,Nuveen Preferred & Income Opportunities Fund,Nuveen Preferred & Income Opportunities Fund,2003.0,Finance,0.121996176,IQ4436141,NYSE:JPC,United States,"Nuveen Preferred & Income Opportunities Fund is a closed ended balanced mutual fund launched by Nuveen Investments Inc. The fund is co-managed by Nuveen Fund Advisors LLC, Nuveen Asset Management, LLC, and NWQ Investment Management Company, LLC. It invests in the public equity and fixed income markets of the United States.",64.26397,3.4647,44.0563,100.0,0.0,551.2177,Unqualified,0.06275,3.62602,0.0,0.0,0.0,32.149,-38.9656,0.0,-69.9777,21.5282,0.0,17.4645,0.57842,0.0,0.0,-499.886,839.84641,269.42445,0.0,160.09657,0.0,0.57842
1466,JPM,JPMorgan Chase & Co.,JP Morgan Chase & Co. Common Stock,,Finance,0.157735193,IQ658776,NYSE:JPM,United States,JPMorgan Chase & Co. operates as a financial services company worldwide.,81618.0,0.5539,7.014,0.0,1.5045333137298145,14.3693,Unqualified,0.0,0.0,0.0,0.0,0.0,0.0,73.1763,109.2417,0.0,-6.5775,122797.0,29.178,697797.0,11118.0,48357.0,62481.0,104235.0,2818.0,0.0,122797.0,29355.0,-689.0
1467,JPS,Nuveen Preferred Securities Income Fund,Nuveen Preferred & Income Securities Fund,2002.0,Finance,0.115295201,IQ3606055,NYSE:JPS,United States,"Nuveen Preferred Securities Income Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Spectrum Asset Management, Inc. It invests in the fixed income markets of the United States.",94.33776,4.7487,42.1929,100.0,0.0,380.5528,Unqualified,0.08296,0.15194,0.0,0.0,0.0,31.387,-41.0996,0.0,0.0,14.4256,0.0,23.8814,0.00801,0.0,0.0,-763.66692,922.35411,289.49199,0.0,200.18152,0.0,-0.50421
1468,JQC,Nuveen Credit Strategies Income Fund,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,2003.0,Finance,0.086741447,IQ5381701,NYSE:JQC,United States,"Nuveen Credit Strategies Income Fund is a closed-ended balanced mutual fund launched by Nuveen Investments, Inc. The fund is managed by Symphony Asset Management, LLC. It invests in the fixed income and public equity markets of the United States.",96.42739,3.5706,42.6969,100.0,0.0,519.7447,Unqualified,0.06413,2.61353,0.0,0.0,0.0,32.1886,-34.9815,0.0,-72.9481,23.6311,0.0,17.9184,0.05828,0.0,0.0,-671.38054,1242.79853,399.98176,0.0,188.99751,0.0,0.0
1469,JRO,Nuveen Floating Rate Income Opportunity Fund,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,2004.0,Finance,0.066867938,IQ10978471,NYSE:JRO,United States,"Nuveen Floating Rate Income Opportunity Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Symphony Asset Management LLC. It invests in fixed income markets of the United States.",27.08,3.115,-10.5197,100.0,0.0,-148.6325,Unqualified,0.05536,1.10646,0.0,0.0,0.0,11.2794,-40.6459,0.0,376.6567,-32.6827,0.0,0.0,0.0,0.0,0.0,-129.89512,271.12472,37.35,0.0,162.99312,0.0,0.0
1470,JRS,Nuveen Real Estate Income Fund,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,2001.0,Finance,0.121895402,IQ3602102,NYSE:JRS,United States,Nuveen Real Estate Income Fund is a closed-ended equity mutual fund launched by Nuveen Investments Inc. The fund is managed by Security Capital Research & Management Incorporated.,14.60758,2.8208,32.4602,100.0,0.0,500.5327,Unqualified,0.05248,0.11463,0.0,0.0,0.0,28.095,-51.3654,0.0,-86.3166,13.0895,0.0,35.4206,0.0,0.0,0.0,-208.42539,230.3249,64.71,0.0,38.31268,0.0,-0.00036
1472,JVA,"Coffee Holding Co., Inc.",Coffee Holding Co. Inc. Common Stock,2005.0,Consumer Staples,0.011053424,IQ1002679,NasdaqCM:JVA,United States,"Coffee Holding Co., Inc. manufactures, roasts, packages, markets, and distributes roasted and blended coffees in the United States, Australia, Canada, England, and China.",74.45167,11.0988,35.0321,13.4478,5.5881,4.4204,Unqualified,3.64913,2.18982,47.16676,27.88673,44.85084,7.0818,4.587,0.0,0.0,-5.7041,4.1605,0.0,1.77337,1.64821,0.0,4.09567,11.13296,-0.98175,0.0,0.22037,2.73167,0.21593
1473,JWN,"Nordstrom, Inc.",Nordstrom Inc. Common Stock,,Consumer Discretionary,0.038923559,IQ32215,NYSE:JWN,United States,"Nordstrom, Inc., a fashion retailer, provides apparels, shoes, beauty, accessories, and home goods for women, men, young adults, and children.",8573.0,8.092,34.4946,33.4655,12.0261,4.6774,Unqualified,1.5226,2.00937,78.89882,63.37531,38.6153,207.6859,-5.5838,-43.9161,171.7948,1.0892,1031.0,34.4139,72.0,2221.0,53.0,223.0,1157.0,2441.0,0.0,848.0,-792.0,-286.0
1474,K,Kellogg Company,Kellogg Company Common Stock,,Consumer Staples,0.057611867,IQ283356,NYSE:K,United States,"Kellogg Company, together with its subsidiaries, manufactures and markets snacks and convenience foods.",12575.0,11.6612,64.7721,43.1888,19.4831,9.6381,Unqualified,1.13565,1.11801,26.16723,46.03472,56.25038,214.5054,-1.9264,5.5749,29.6764,2.3204,2450.0,45.0495,334.0,3010.0,3643.0,5481.0,-2829.0,4546.0,0.0,1643.0,-370.0,79.0
1475,KAI,Kadant Inc.,Kadant Inc Common Stock,1992.0,Technology,0.222159576,IQ324610,NYSE:KAI,United States,Kadant Inc. supplies technologies and engineered systems worldwide.,225.565,0.7438,-3.0636,40.2571,5.0553,-2.6262,Unqualified,0.67883,2.03983,83.87652,125.86792,65.37658,12.7644,-31.4722,0.0,113.908,-13.8019,11.403,0.0,45.675,38.415,97.622,146.624,67.015,-20.908,0.0,43.126,-4.043,5.536
1476,KALU,Kaiser Aluminum Corporation,Kaiser Aluminum Corporation Common Stock,,Industrials,0.124225679,IQ319334,NasdaqGS:KALU,United States,"Kaiser Aluminum Corporation, together with its subsidiaries, engages in manufacture and sale of semi-fabricated specialty aluminum mill products in the United States and internationally.",987.0,7.0543,8.3466,21.4083,14.4174,7.1428,Unqualified with Additional Language,0.88484,2.44075,33.68914,69.99313,34.54105,1.1651,-34.5578,0.0,172.2814,-5.2297,142.3,27.8014,30.3,338.9,0.0,85.0,901.2,-19.8,0.0,127.7,-40.7,30.1
1477,KAMN,Kaman Corporation,Kaman Corporation Common Stock,,Industrials,0.127141891,IQ282415,NYSE:KAMN,United States,"Kaman Corporation, together with its subsidiaries, operates in the aerospace, defense, medical, and industrial markets.",1146.231,3.3862,8.5137,26.6907,5.0343,2.1806,Unqualified,1.4928,3.13236,49.24106,117.51504,31.09034,25.3889,-8.5645,-29.7874,0.0,1.3708,57.705,57.3634,18.007,81.322,88.19,302.058,195.365,61.435,0.0,70.454,-16.267,9.846
1478,KAR,"KAR Auction Services, Inc.",KAR Auction Services Inc Common Stock,2009.0,,0.183271181,IQ33402796,NYSE:KAR,United States,"KAR Auction Services, Inc., together with its subsidiaries, operates as a digital marketplace for used vehicles, which connects sellers and buyers in North America, Europe, the Philippines, and Uruguay.",1735.5,2.9031,2.4521,42.2932,21.1869,1.3367,Unqualified,0.41278,1.46622,108.78168,0.0,51.33324,211.406,-2.0267,0.0,11.5162,2.2537,367.7,0.0,363.9,683.2,1528.1,-234.5,-1406.7,2049.3,0.0,250.8,-67.2,205.5
1479,KB,KB Financial Group Inc.,KB Financial Group Inc,,Finance,-0.005330703,IQ109098769,KOSE:A105560,South Korea,KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally.,16645.76809,0.1991,3.0871,0.0,-0.028172453050197454,2.7816,Unqualified,0.0,0.0,0.0,0.0,0.0,0.0,-79.201,-77.946,0.0,-2.011,-468.95212,0.0,12826.50955,2869.42739,117.3015,1010.19052,15038.83633,37811.01149,0.0,-468.95212,-1426.7131,202.73356
1480,KBAL,"Kimball International, Inc.",Kimball International Inc. Class B Common Stock,,Consumer Discretionary,0.138509775,IQ283129,NasdaqGS:KBAL,United States,"Kimball International, Inc. engages in the manufacture and sale of furniture products under the Kimball, National, Etc., Interwoven, Kimball Hospitality, D’style, and Poppin brands in the United States and internationally.",1207.42,1.0747,4.4727,16.7728,4.0875,1.4351,Unqualified,1.7692,1.75742,48.92752,53.02355,64.10057,3.4253,-10.6928,0.0,93.9192,-11.1252,49.354,112.0152,101.308,200.474,2.608,458.18,369.565,-88.211,0.0,84.159,22.46,45.127
1481,KBH,KB Home,KB Home Common Stock,1986.0,,0.105419078,IQ283234,NYSE:KBH,United States,KB Home operates as a homebuilding company in the United States.,1824.85,-0.9972,-13.2373,13.335,-2.9835,-5.5776,Unqualified,0.48791,4.30514,34.21583,413.54792,163.14369,257.3965,-39.8521,0.0,2.5166,-15.0412,-54.445,0.0,1174.715,85.013,0.0,806.443,707.224,645.655,539.7,349.912,-21.297,36.443
1482,KBR,"KBR, Inc.",KBR Inc. Common Stock,2006.0,Industrials,0.06230931,IQ4161770,NYSE:KBR,United States,"KBR, Inc. provides scientific, technology, and engineering solutions to governments and commercial customers worldwide.",12060.0,5.5191,16.8129,5.9038,4.5605,2.4046,Unqualified,2.15146,1.58926,61.24189,0.0,39.11158,0.0,4.9334,-9.091,0.0,-9.4664,550.0,11.0344,941.0,251.0,691.0,854.0,1539.0,-941.0,0.0,-36.0,-9.0,-204.0
1483,KDP,Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc. Common Stock,,Consumer Staples,0.233067366,IQ334622,NasdaqGS:KDP,United States,Keurig Dr Pepper Inc. operates as a beverage company in the United States and internationally.,786.135,8.1535,14.979,31.2148,12.6811,6.9248,Unqualified,1.34261,4.24988,33.87966,73.20222,38.2797,13.8418,59.6158,151.2298,1884.4295,127.4317,99.691,0.0,291.811,135.981,99.6,134.338,451.272,-210.511,0.0,38.617,-139.616,241.007
1484,KELYA,"Kelly Services, Inc.",Kelly Services Inc. Class A Common Stock,,Consumer Discretionary,0.06843746,IQ282655,NasdaqGS:KELY.A,United States,"Kelly Services, Inc., together with its subsidiaries, provides workforce solutions to various industries.",4314.8,-2.8476,-17.2393,16.2626,-0.5145,-2.4218,Unqualified,3.1156,1.66124,65.93598,0.0,17.97421,24.2055,-21.7951,0.0,0.0,-9.9362,-22.2,0.0,88.9,127.1,67.3,571.5,486.1,48.2,0.0,-27.4,-23.4,-29.4
1486,KEP,Korea Electric Power Corporation,Korea Electric Power Corporation Common Stock,1994.0,Industrials,-0.005314688,IQ380884,KOSE:A015760,South Korea,"Korea Electric Power Corporation, an integrated electric utility company, generates, transmits, and distributes electricity in South Korea and internationally.",29157.9886,1.1816,-0.1154,13.1931,24.5795,-0.2845,Unqualified with Additional Language,0.37478,1.02616,33.45882,50.50907,31.49549,82.9087,7.7114,0.0,192.5875,5.6797,7166.89823,0.0,1659.31756,63501.65721,0.0,20075.65333,34605.54613,27784.75492,0.0,4922.15049,-9445.18458,31.8257
1487,KEQU,Kewaunee Scientific Corporation,Kewaunee Scientific Corporation Common Stock,,Industrials,0.022213628,IQ282867,NasdaqGM:KEQU,United States,"Kewaunee Scientific Corporation designs, manufactures, and installs laboratory, healthcare, and technical furniture and infrastructure products.",103.978,8.5858,15.8388,20.5553,8.9894,4.0845,Unqualified,2.01635,2.01173,78.30345,32.74853,38.79366,21.7311,16.1635,35.5137,-38.0714,3.7999,9.347,19.2606,3.559,11.369,0.0,25.802,26.953,2.582,0.0,2.1,-1.476,-0.225
1488,KEX,Kirby Corporation,Kirby Corporation Common Stock,,Consumer Discretionary,0.097937011,IQ283986,NYSE:KEX,United States,Kirby Corporation operates domestic tank barges in the United States.,1082.158,8.9041,13.0831,41.1326,29.4977,11.6379,Unqualified,0.68446,2.18883,53.94408,25.29925,37.79174,20.4091,-20.4386,-19.8686,30.0625,7.199,319.212,0.0,97.836,1085.057,228.873,930.366,823.59,117.704,0.0,319.885,-185.272,89.189
1489,KEY,KeyCorp,KeyCorp Common Stock,,Finance,0.156468066,IQ329376,NYSE:KEY,United States,KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial banking products and services in the United States.,1178.0,-1.2769,-11.6868,0.0,1.9694397283531409,-113.3276,Unqualified,0.0,0.0,0.0,0.0,0.0,0.0,-52.1333,0.0,0.0,-10.7567,2320.0,0.0,2774.0,1596.0,917.0,5158.0,6890.0,11878.0,0.0,2320.0,6609.0,-774.0
1490,KF,"The Korea Fund, Inc.",Korea Fund Inc. (The) New Common Stock,,Finance,0.035910421,IQ3590550,NYSE:KF,United States,"The Korea Fund, Inc. is a closed-ended equity mutual fund launched and managed by Allianz Global Investors U.S. LLC. The fund invests in the public equity markets of Korea.",5.55619,0.0946,-47.0326,100.0,0.0,0.0,Unqualified,0.01085,1.27767,0.0,0.0,0.0,0.0,-54.9707,0.0,0.0,-47.9732,0.0,0.0,11.86696,0.0,0.0,-32.2897,307.20777,-11.86696,0.0,0.0,0.0,0.0
1491,KFFB,Kentucky First Federal Bancorp,Kentucky First Federal Bancorp Common Stock,2005.0,Finance,0.013904601,IQ20784102,NasdaqGM:KFFB,United States,"Kentucky First Federal Bancorp operates as the holding company for First Federal Savings and Loan Association of Hazard, and Frankfort First Bancorp, Inc. that provide various banking products and services in Kentucky.",6.519,0.298,1.2281,0.0,0.21567725111213373,11.1673,Unqualified with Additional Language,0.0,0.0,0.0,0.0,0.0,0.0,14.5291,-21.8885,0.0,-2.7272,1.406,160.5769,4.317,2.844,14.507,32.074,43.682,35.839,0.0,1.406,-5.22,-11.749
1492,KFRC,Kforce Inc.,Kforce Inc. Common Stock,1995.0,Consumer Discretionary,0.144749941,IQ340462,NasdaqGS:KFRC,United States,Kforce Inc. provides professional staffing services and solutions in the United States.,910.136,4.3271,5.9518,31.4215,3.4231,1.4144,Unqualified,2.63563,1.73124,51.2471,0.0,9.26772,2.7544,-8.7141,0.0,-52.2032,-3.1328,31.155,0.0,2.812,11.407,137.912,41.345,68.088,3.433,0.0,42.696,-6.039,2.152
1493,KFS,Kingsway Financial Services Inc.,Kingsway Financial Services Inc. Common Stock (DE),,,-0.12205708,IQ879946,NYSE:KFS,United States,"Kingsway Financial Services Inc., through its subsidiaries, engages in the extended warranty and business services in the United States.",309.311,-1.6707,-22.3582,8.0229,-18.5855,-93.8495,Unqualified with Additional Language,0.1167,1.08724,19.43297,0.0,449.26317,195.1121,-15.0754,0.0,0.0,-41.4569,-57.487,0.0,49.577,25.925,0.0,-193.572,131.796,280.824,0.0,-744.395,775.902,-5.802
1494,KFY,Korn Ferry,Korn Ferry Common Stock,1999.0,Consumer Discretionary,0.102589709,IQ396922,NYSE:KFY,United States,"Korn Ferry, together with its subsidiaries, provides organizational consulting services worldwide.",638.223,3.5194,-2.1129,30.6461,8.9664,-1.5812,Unqualified with Additional Language,0.7874,2.14366,53.54696,0.0,10.55106,0.0,-19.2706,0.0,-97.1045,-15.8297,57.226,0.0,257.002,27.97,133.331,84.922,308.84,-257.002,5.2,3.171,-27.78,-50.296
1495,KGC,Kinross Gold Corporation,Kinross Gold Corporation Common Stock,2001.0,,-0.125362217,IQ297179,TSX:K,Canada,"Kinross Gold Corporation, together with its subsidiaries, engages in the acquisition, exploration, and development of gold properties principally in the United States, Brazil, Chile, and Mauritania.",2412.1,5.2424,7.8248,56.5896,45.1598,12.8477,Unqualified,0.31325,2.18009,0.97601,172.80925,34.66916,12.3058,49.1713,0.0,77.0964,8.4697,1089.3,20.1355,632.4,4989.9,1179.9,-838.1,4379.6,68.1,0.0,785.6,-751.5,106.8
1496,KIM,Kimco Realty Corporation,Kimco Realty Corporation (HC) Common Stock,,Real Estate,0.091098127,IQ320371,NYSE:KIM,United States,"Kimco Realty Corp. (NYSE:KIM) is a real estate investment trust (REIT) headquartered in Jericho, N.Y. that is one of North America’s largest publicly traded owners and operators of open-air, grocery-anchored shopping centers and mixed-use assets.",812.854,1.607,0.1627,71.7777,58.2499,-0.4849,Unqualified with Additional Language,0.08303,1.07426,47.42445,0.0,233.81572,84.9778,-0.5265,0.0,-28.8967,8.3635,473.487,0.0,122.058,7433.139,0.0,0.0,4852.089,4312.325,0.0,403.582,-343.236,-14.119
1497,KINS,"Kingstone Companies, Inc.",Kingstone Companies Inc. Common Stock,,Finance,0.143071875,IQ398246,NasdaqCM:KINS,United States,"Kingstone Companies, Inc., through its subsidiary, Kingstone Insurance Company, underwrites property and casualty insurance products to individuals in New York.",8.45159,0.733,65.0455,21.4774,7.4913,57.0406,Unqualified,0.27228,1.23296,0.0,0.0,146.6143,22.9679,607.5181,0.0,0.0,457.8659,0.63314,0.0,0.85066,1.65902,0.0,-0.70161,5.77138,1.75955,0.0,1.19939,-0.31306,0.48237
1498,KIQ,Kelso Technologies Inc.,Kelso Technologies Inc Ordinary Shares,,,0.268877595,IQ3168188,TSX:KLS,Canada,"Kelso Technologies Inc. develops, produces, and distributes proprietary equipment used in transportation applications in the United States and Canada.",0.2604,-1581.2268,0.0,23.1273,-228.7259,-231.0631,Unqualified,11.05475,0.01553,0.0,0.0,411.32106,0.0,215.1169,0.0,0.0,-57.6685,-0.59559,0.0,0.00229,0.00102,0.0,-9.67927,-0.82222,0.04942,0.0,-0.29054,0.0,-0.02054
1499,KIRK,"Kirkland's, Inc.",Kirkland's Inc. COMMONSTOCK,2002.0,Miscellaneous,-0.23092015,IQ30558,NasdaqGS:KIRK,United States,"Kirkland's, Inc. operates as a specialty retailer of home furnishings décor in the United States.",391.277,5.5967,19.6057,34.2445,7.6378,2.3781,Unqualified with Additional Language,3.1441,1.85535,0.0,56.5423,20.92527,0.0,-1.3673,0.0,0.0,3.7926,29.885,0.0,36.445,41.826,0.0,-89.459,52.351,-36.445,0.0,29.562,0.96,30.625
1500,KLAC,KLA Corporation,KLA Corporation Common Stock,1980.0,Technology,0.233241816,IQ39393440,,Sweden,"Klarna Bank AB (publ), through its subsidiaries, provides payment and shopping solutions for consumers and merchants online primarily in Sweden.",11.44085,17.10475,61.9599,100.0,0.0,47.7466,0,0.34603,51.47053,0.0,0.0,0.0,0.0,290.5343,438.0496,0.0,138.4033,0.0,0.0,1.16022,0.0,0.0,0.0,0.0,-1.16022,0.0,0.0,0.0,0.0
1501,KLIC,"Kulicke and Soffa Industries, Inc.",Kulicke and Soffa Industries Inc. Common Stock,,Technology,0.17941956,IQ283588,NasdaqGS:KLIC,Singapore,"Kulicke and Soffa Industries, Inc. designs, manufactures, and sells capital equipment and tools used to assemble semiconductor devices.",225.24,-8.713,-46.5561,39.4437,-18.7311,-18.4696,Unqualified with Additional Language,0.49516,2.40095,125.51116,93.46603,79.95755,82.6572,-31.3398,0.0,0.0,-16.9978,-42.19,0.0,144.56,36.046,26.698,-197.812,95.449,-3.379,0.0,-53.522,98.404,-0.372
1502,KMB,Kimberly-Clark Corporation,Kimberly-Clark Corporation Common Stock,,Consumer Discretionary,0.120226085,IQ283857,NYSE:KMB,United States,"Kimberly-Clark Corporation, together with its subsidiaries, manufactures and markets personal care and consumer tissue products worldwide.",19115.0,10.2652,40.0763,33.8163,20.1203,9.8561,Unqualified with Additional Language,1.02499,1.19114,41.34976,65.29084,52.73922,113.427,-1.5452,11.4792,38.3545,6.1916,3846.0,52.3354,1025.0,8033.0,3275.0,10329.0,1821.0,5429.0,0.0,3481.0,-1288.0,434.0
1503,KMPR,Kemper Corporation,Kemper Corporation,,Finance,0.161303015,IQ310864,NYSE:KMPR,United States,"Kemper Corporation, a diversified insurance holding company, engages in the provision of insurance products to individuals and businesses in the United States.",2752.1,2.146,9.3937,36.7937,12.0235,5.9845,Unqualified with Additional Language,0.31647,0.73744,0.0,0.0,0.0,29.2761,0.361,0.0,136.2716,-2.7816,330.9,40.4371,540.7,0.0,331.8,1086.7,1585.8,417.7,0.0,163.5,287.6,-40.5
1504,KMT,Kennametal Inc.,Kennametal Inc. Common Stock,,Industrials,0.053057805,IQ283484,NYSE:KMT,United States,"Kennametal Inc. engages in development and application of tungsten carbides, ceramics, and super-hard materials and solutions for use in metal cutting and extreme wear applications to enable customers work against corrosion and high temperatures conditions worldwide.",1999.859,2.0593,-6.8978,29.374,9.0465,-5.9875,Unqualified with Additional Language,0.77947,2.31128,72.25394,108.80906,37.81984,38.3411,-22.779,0.0,-31.2822,-15.7084,180.919,0.0,69.823,720.326,502.983,786.345,570.007,416.134,0.0,192.263,-170.056,-16.655
